gene,S1,S2,S3,S4,S5,S6,S7,S8
GENE0192,854.8975766941769,1310.2637325718126,792.6809129041847,1054.4004744802135,399.65363351761806,970.5163816472005,672.1559401781213,844.3663874628479
GENE0193,953.5396047742742,1041.491684864774,957.8227697592232,1186.2005337902401,1665.2234729900752,870.1181352699039,806.5871282137456,1114.5636314509593
GENE0194,953.5396047742742,907.1056610112548,1222.0497407272846,691.9503113776401,1165.6564310930528,903.5842173956695,537.7247521424971,979.4650094569034
GENE0195,1413.8690691480617,1310.2637325718126,858.7376556462001,659.0002965501335,1099.0474921734497,1037.4485458987317,1109.0573012939,810.5917319643339
GENE0196,526.0908164271857,907.1056610112548,1089.936255243254,2273.5510230979608,599.4804502764272,568.9233961380141,941.0183162493698,1080.7889759524453
GENE0197,822.0169006674778,940.7021669746346,627.5390560491462,1186.2005337902401,999.1340837940451,769.7198888926074,1713.9976474542095,810.5917319643339
GENE0198,854.8975766941769,1276.6672266084327,1023.8795125012387,823.7503706876668,1232.2653700126557,870.1181352699039,1646.7820534363973,1215.887597946501
GENE0199,1019.3009568276723,873.509155047875,825.7092842751923,823.7503706876668,1432.0921867714646,836.6520531441384,1008.2339102671821,1654.9581194271818
GENE0200,1019.3009568276723,1343.8602385351924,990.8511411302309,1350.9506079277735,1132.351961633251,769.7198888926074,907.4105192404637,1148.338286949473
GENE0201,920.658928747575,1209.4742146816732,858.7376556462001,1021.4504596527069,1132.351961633251,669.3216425153107,1075.4495042849942,979.4650094569034
GENE0202,822.0169006674778,1377.456744498572,1288.1064834693002,922.6004151701868,1132.351961633251,1037.4485458987317,1680.3898504453034,472.84517697919483
GENE0203,1085.0623088810705,1142.2812027549135,561.4823133071309,593.1002668951201,1132.351961633251,903.5842173956695,1209.8806923206184,1215.887597946501
GENE0204,953.5396047742742,940.7021669746346,693.5957987911615,626.0502817226268,932.5251448744422,736.2538067668418,806.5871282137456,1688.7327749256958
GENE0205,493.2101404004866,638.3336133042163,1321.1348548403078,922.6004151701868,1298.8743089322586,769.7198888926074,1041.841707276088,844.3663874628479
GENE0206,953.5396047742742,873.509155047875,660.5674274201539,1416.850637582787,1298.8743089322586,903.5842173956695,1680.3898504453034,844.3663874628479
GENE0207,986.4202808009732,839.9126490844952,1387.191597582323,1482.7506672378004,799.3072670352361,1137.8467922760283,1109.0573012939,776.81707646582
GENE0208,1216.5850129878672,806.3161431211154,528.4539419361231,1054.4004744802135,1032.4385532538467,1338.6432850306214,873.8027222315577,540.3944879762226
GENE0209,1676.9144773616547,1075.088190828154,1288.1064834693002,823.7503706876668,1365.4832478518617,1204.7789565275593,1008.2339102671821,810.5917319643339
GENE0210,1282.3463650412652,1377.456744498572,726.6241701621693,494.25022241260007,1432.0921867714646,1003.9824637729661,1041.841707276088,1013.2396649554175
GENE0211,854.8975766941769,839.9126490844952,1189.021369356277,1087.3504893077202,865.9162059548391,870.1181352699039,873.8027222315577,607.9437989732505
GENE0212,1052.1816328543714,1243.070720645053,957.8227697592232,889.6504003426802,965.8296143342436,1271.7111207790904,1075.4495042849942,979.4650094569034
GENE0213,690.4941965606813,1545.4392743154713,990.8511411302309,790.8003558601602,1165.6564310930528,1305.177202904856,1041.841707276088,1215.887597946501
GENE0214,690.4941965606813,907.1056610112548,1420.2199689533309,560.1502520676135,932.5251448744422,568.9233961380141,1176.2728953117123,1080.7889759524453
GENE0215,756.2555486140794,907.1056610112548,1387.191597582323,1120.300504135227,1165.6564310930528,903.5842173956695,772.9793312048395,1182.112942447987
GENE0216,1150.8236609344688,1041.491684864774,759.652541533177,889.6504003426802,1032.4385532538467,970.5163816472005,1008.2339102671821,1047.0143204539313
GENE0217,558.9714924538848,537.544095414077,1222.0497407272846,1186.2005337902401,1532.0055951508693,1003.9824637729661,1008.2339102671821,776.81707646582
GENE0218,822.0169006674778,1243.070720645053,858.7376556462001,955.5504299976935,1032.4385532538467,970.5163816472005,806.5871282137456,844.3663874628479
GENE0219,986.4202808009732,907.1056610112548,1089.936255243254,691.9503113776401,999.1340837940451,903.5842173956695,1848.4288354898335,1114.5636314509593
GENE0220,887.7782527208759,1108.6846967915337,693.5957987911615,790.8003558601602,1099.0474921734497,803.1859710183729,1176.2728953117123,540.3944879762226
GENE0221,1216.5850129878672,571.1406013774567,858.7376556462001,823.7503706876668,699.3938586558317,1305.177202904856,806.5871282137456,945.6903539583897
GENE0222,1052.1816328543714,839.9126490844952,792.6809129041847,1548.6506968928136,766.0027975754347,568.9233961380141,1075.4495042849942,1722.5074304242096
GENE0223,1117.9429849077696,772.7196371577356,1288.1064834693002,1350.9506079277735,632.7849197362286,702.7877246410762,672.1559401781213,709.2677654687923
GENE0224,887.7782527208759,873.509155047875,1288.1064834693002,1120.300504135227,1165.6564310930528,1974.4988454201664,537.7247521424971,709.2677654687923
GENE0225,493.2101404004866,940.7021669746346,1122.9646266142618,1054.4004744802135,1198.9609005528544,1706.7701884140424,638.5481431692152,776.81707646582
GENE0226,920.658928747575,873.509155047875,594.5106846781385,1416.850637582787,566.1759808166255,769.7198888926074,1277.0962863384304,979.4650094569034
GENE0227,1117.9429849077696,671.9301192675962,1189.021369356277,889.6504003426802,766.0027975754347,1070.9146280244972,772.9793312048395,1013.2396649554175
GENE0228,493.2101404004866,739.1231311943558,660.5674274201539,922.6004151701868,1065.743022713648,769.7198888926074,806.5871282137456,1047.0143204539313
GENE0229,854.8975766941769,974.2986729380144,1684.4469399213924,889.6504003426802,932.5251448744422,870.1181352699039,941.0183162493698,1182.112942447987
GENE0230,591.852168480584,1142.2812027549135,825.7092842751923,790.8003558601602,766.0027975754347,903.5842173956695,1109.0573012939,810.5917319643339
GENE0231,822.0169006674778,638.3336133042163,1486.2767116953462,1219.1505486177468,965.8296143342436,1305.177202904856,873.8027222315577,1114.5636314509593
GENE0232,920.658928747575,1175.8777087182934,1882.6171681474386,1186.2005337902401,1099.0474921734497,1271.7111207790904,1075.4495042849942,1182.112942447987
GENE0233,789.1362246407786,940.7021669746346,495.42557056511544,691.9503113776401,1665.2234729900752,1003.9824637729661,1041.841707276088,911.9156984598757
GENE0234,1380.9883931213626,1310.2637325718126,594.5106846781385,1153.2505189627334,666.0893891960301,1137.8467922760283,1277.0962863384304,1148.338286949473
GENE0235,953.5396047742742,436.7545775239375,1056.9078838722462,1416.850637582787,999.1340837940451,736.2538067668418,1277.0962863384304,878.1410429613618
GENE0236,887.7782527208759,1209.4742146816732,792.6809129041847,856.7003855151735,1198.9609005528544,1070.9146280244972,1142.6650983028062,810.5917319643339
GENE0237,657.6135205339822,940.7021669746346,792.6809129041847,757.8503410326534,1332.1787783920602,970.5163816472005,941.0183162493698,743.0424209673062
GENE0238,1282.3463650412652,1142.2812027549135,1321.1348548403078,889.6504003426802,1198.9609005528544,1372.109367156387,504.11695513359103,1047.0143204539313
GENE0239,427.44878834708845,739.1231311943558,660.5674274201539,889.6504003426802,1032.4385532538467,769.7198888926074,1344.3118803562427,439.0705214806809
GENE0240,1085.0623088810705,1175.8777087182934,462.3971991941077,1219.1505486177468,799.3072670352361,870.1181352699039,772.9793312048395,878.1410429613618
GENE0241,690.4941965606813,772.7196371577356,1255.0781120982924,790.8003558601602,832.6117364950376,1472.5076135336835,806.5871282137456,1148.338286949473
GENE0242,723.3748725873804,1377.456744498572,1089.936255243254,691.9503113776401,1298.8743089322586,635.8555603895452,2016.4678205343641,878.1410429613618
GENE0243,822.0169006674778,1209.4742146816732,693.5957987911615,1153.2505189627334,699.3938586558317,803.1859710183729,1310.7040833473366,979.4650094569034
GENE0244,887.7782527208759,873.509155047875,825.7092842751923,395.4001779300801,799.3072670352361,1003.9824637729661,1075.4495042849942,1317.2115644420428
GENE0245,953.5396047742742,571.1406013774567,1122.9646266142618,1548.6506968928136,932.5251448744422,635.8555603895452,1109.0573012939,945.6903539583897
GENE0246,1216.5850129878672,1007.8951789013943,1453.2483403243386,395.4001779300801,1232.2653700126557,1204.7789565275593,806.5871282137456,743.0424209673062
GENE0247,624.7328445072831,772.7196371577356,1288.1064834693002,988.5004448252001,799.3072670352361,1003.9824637729661,1478.743068391867,641.7184544717644
GENE0248,1512.5110972281589,1007.8951789013943,1354.1632262113155,1120.300504135227,1165.6564310930528,1070.9146280244972,1277.0962863384304,1418.5355309375846
GENE0249,920.658928747575,873.509155047875,1023.8795125012387,1285.0505782727603,732.6983281156331,1171.3128744017936,705.7637371870275,675.4931099702783
GENE0250,887.7782527208759,1243.070720645053,1089.936255243254,1054.4004744802135,932.5251448744422,736.2538067668418,672.1559401781213,844.3663874628479
GENE0251,854.8975766941769,1209.4742146816732,792.6809129041847,1087.3504893077202,632.7849197362286,769.7198888926074,604.9403461603092,878.1410429613618
GENE0252,986.4202808009732,1209.4742146816732,891.7660270172078,494.25022241260007,1598.6145340704722,937.050299521435,1142.6650983028062,743.0424209673062
GENE0253,1216.5850129878672,1276.6672266084327,924.7943983882154,757.8503410326534,1232.2653700126557,870.1181352699039,772.9793312048395,743.0424209673062
GENE0254,920.658928747575,1108.6846967915337,1056.9078838722462,1482.7506672378004,1432.0921867714646,1070.9146280244972,907.4105192404637,1047.0143204539313
GENE0255,1085.0623088810705,1209.4742146816732,330.28371371007694,1021.4504596527069,1032.4385532538467,903.5842173956695,772.9793312048395,743.0424209673062
GENE0256,1216.5850129878672,1142.2812027549135,693.5957987911615,1318.000593100267,1631.9190035302738,1070.9146280244972,974.626113258276,743.0424209673062
GENE0257,723.3748725873804,974.2986729380144,594.5106846781385,527.2002372401067,499.56704189702253,1104.3807101502628,1277.0962863384304,979.4650094569034
GENE0258,854.8975766941769,974.2986729380144,726.6241701621693,1350.9506079277735,1165.6564310930528,1003.9824637729661,1579.566459418585,844.3663874628479
GENE0259,1611.1531253082562,974.2986729380144,1089.936255243254,1416.850637582787,2031.572637047892,1372.109367156387,1008.2339102671821,1148.338286949473
GENE0260,1611.1531253082562,671.9301192675962,858.7376556462001,593.1002668951201,832.6117364950376,1070.9146280244972,873.8027222315577,1013.2396649554175
GENE0261,789.1362246407786,1007.8951789013943,792.6809129041847,790.8003558601602,799.3072670352361,836.6520531441384,638.5481431692152,1013.2396649554175
GENE0262,756.2555486140794,1108.6846967915337,1089.936255243254,1021.4504596527069,1065.743022713648,501.99123188648304,1109.0573012939,709.2677654687923
GENE0263,1117.9429849077696,638.3336133042163,693.5957987911615,1285.0505782727603,1165.6564310930528,870.1181352699039,1041.841707276088,1080.7889759524453
GENE0264,756.2555486140794,1343.8602385351924,660.5674274201539,1021.4504596527069,965.8296143342436,769.7198888926074,974.626113258276,1486.0848419346123
GENE0265,789.1362246407786,1545.4392743154713,693.5957987911615,1680.4507562028405,1032.4385532538467,1338.6432850306214,1075.4495042849942,1350.9862199405566
GENE0266,822.0169006674778,1579.035780278851,759.652541533177,659.0002965501335,732.6983281156331,1003.9824637729661,772.9793312048395,878.1410429613618
GENE0267,493.2101404004866,1276.6672266084327,1288.1064834693002,1120.300504135227,1132.351961633251,702.7877246410762,672.1559401781213,1553.63415293164
GENE0268,1841.31785749515,671.9301192675962,891.7660270172078,1021.4504596527069,899.2206754146406,736.2538067668418,1041.841707276088,911.9156984598757
GENE0269,1183.704336961168,1007.8951789013943,858.7376556462001,1515.7006820653069,965.8296143342436,1673.304106288277,840.1949252226517,743.0424209673062
GENE0270,1545.391773254858,739.1231311943558,1255.0781120982924,724.9003262051468,1032.4385532538467,1070.9146280244972,705.7637371870275,945.6903539583897
GENE0271,1841.31785749515,974.2986729380144,1023.8795125012387,922.6004151701868,865.9162059548391,1372.109367156387,1310.7040833473366,1114.5636314509593
GENE0272,1052.1816328543714,1209.4742146816732,726.6241701621693,724.9003262051468,1265.5698394724573,669.3216425153107,1109.0573012939,1418.5355309375846
GENE0273,1413.8690691480617,907.1056610112548,792.6809129041847,1252.1005634452536,965.8296143342436,1439.0415314079182,1545.958662409679,844.3663874628479
GENE0274,1479.63042120146,604.7371073408366,957.8227697592232,823.7503706876668,1265.5698394724573,1037.4485458987317,907.4105192404637,878.1410429613618
GENE0275,1019.3009568276723,604.7371073408366,627.5390560491462,1252.1005634452536,999.1340837940451,1439.0415314079182,772.9793312048395,1182.112942447987
GENE0276,756.2555486140794,873.509155047875,924.7943983882154,1186.2005337902401,1232.2653700126557,1238.2450386533249,739.3715341959335,1283.4369089435288
GENE0277,1052.1816328543714,974.2986729380144,858.7376556462001,856.7003855151735,832.6117364950376,937.050299521435,907.4105192404637,1418.5355309375846
GENE0278,1150.8236609344688,1411.053250461952,957.8227697592232,560.1502520676135,932.5251448744422,1070.9146280244972,941.0183162493698,1114.5636314509593
GENE0279,1117.9429849077696,907.1056610112548,792.6809129041847,1186.2005337902401,932.5251448744422,1439.0415314079182,941.0183162493698,641.7184544717644
GENE0280,1644.0338013349556,1814.2113220225096,561.4823133071309,1087.3504893077202,1198.9609005528544,1372.109367156387,840.1949252226517,911.9156984598757
GENE0281,723.3748725873804,1444.6497564253318,924.7943983882154,1515.7006820653069,1498.7011256910675,1472.5076135336835,806.5871282137456,1047.0143204539313
GENE0282,822.0169006674778,974.2986729380144,891.7660270172078,560.1502520676135,1065.743022713648,870.1181352699039,1176.2728953117123,945.6903539583897
GENE0283,690.4941965606813,907.1056610112548,990.8511411302309,790.8003558601602,632.7849197362286,1104.3807101502628,1310.7040833473366,979.4650094569034
GENE0284,1348.1077170946635,1041.491684864774,396.3404564520923,1219.1505486177468,965.8296143342436,1171.3128744017936,1075.4495042849942,844.3663874628479
GENE0285,1117.9429849077696,907.1056610112548,957.8227697592232,790.8003558601602,999.1340837940451,669.3216425153107,1075.4495042849942,810.5917319643339
GENE0286,1085.0623088810705,873.509155047875,924.7943983882154,790.8003558601602,732.6983281156331,702.7877246410762,436.90136111577885,1452.3101864360983
GENE0287,657.6135205339822,739.1231311943558,1486.2767116953462,1186.2005337902401,799.3072670352361,1003.9824637729661,840.1949252226517,945.6903539583897
GENE0288,1183.704336961168,940.7021669746346,627.5390560491462,922.6004151701868,832.6117364950376,870.1181352699039,772.9793312048395,1283.4369089435288
GENE0289,986.4202808009732,1444.6497564253318,462.3971991941077,1120.300504135227,699.3938586558317,870.1181352699039,1243.4884893295246,1688.7327749256958
GENE0290,822.0169006674778,1075.088190828154,1321.1348548403078,823.7503706876668,1065.743022713648,970.5163816472005,672.1559401781213,776.81707646582
GENE0291,493.2101404004866,873.509155047875,1354.1632262113155,724.9003262051468,599.4804502764272,669.3216425153107,1075.4495042849942,945.6903539583897
GENE0292,756.2555486140794,1243.070720645053,792.6809129041847,955.5504299976935,1232.2653700126557,1271.7111207790904,504.11695513359103,810.5917319643339
GENE0293,460.3294643737875,1175.8777087182934,957.8227697592232,1087.3504893077202,1298.8743089322586,1137.8467922760283,1411.527474374055,472.84517697919483
GENE0294,854.8975766941769,1041.491684864774,1155.9929979852693,1482.7506672378004,999.1340837940451,1305.177202904856,1041.841707276088,776.81707646582
GENE0295,657.6135205339822,806.3161431211154,1354.1632262113155,724.9003262051468,1132.351961633251,836.6520531441384,873.8027222315577,1148.338286949473
GENE0296,1183.704336961168,907.1056610112548,1222.0497407272846,1087.3504893077202,1298.8743089322586,903.5842173956695,705.7637371870275,675.4931099702783
GENE0297,1545.391773254858,772.7196371577356,528.4539419361231,1087.3504893077202,1398.7877173116633,870.1181352699039,1041.841707276088,743.0424209673062
GENE0298,657.6135205339822,839.9126490844952,990.8511411302309,1252.1005634452536,865.9162059548391,1037.4485458987317,1243.4884893295246,1114.5636314509593
GENE0299,624.7328445072831,772.7196371577356,759.652541533177,1515.7006820653069,832.6117364950376,870.1181352699039,1680.3898504453034,1857.6060524182653
GENE0300,953.5396047742742,772.7196371577356,693.5957987911615,395.4001779300801,1065.743022713648,1472.5076135336835,806.5871282137456,979.4650094569034
GENE0301,789.1362246407786,1108.6846967915337,693.5957987911615,988.5004448252001,865.9162059548391,368.1269033834209,873.8027222315577,810.5917319643339
GENE0302,1413.8690691480617,705.526625230976,1288.1064834693002,1120.300504135227,1432.0921867714646,1037.4485458987317,1209.8806923206184,709.2677654687923
GENE0303,1545.391773254858,571.1406013774567,957.8227697592232,757.8503410326534,766.0027975754347,903.5842173956695,571.3325491514031,1013.2396649554175
GENE0304,1052.1816328543714,1276.6672266084327,924.7943983882154,1120.300504135227,1132.351961633251,1003.9824637729661,772.9793312048395,945.6903539583897
GENE0305,1348.1077170946635,1377.456744498572,858.7376556462001,955.5504299976935,666.0893891960301,970.5163816472005,1008.2339102671821,1182.112942447987
GENE0306,1085.0623088810705,1276.6672266084327,462.3971991941077,626.0502817226268,1265.5698394724573,1439.0415314079182,739.3715341959335,911.9156984598757
GENE0307,460.3294643737875,907.1056610112548,957.8227697592232,1219.1505486177468,1065.743022713648,903.5842173956695,941.0183162493698,1114.5636314509593
GENE0308,1479.63042120146,739.1231311943558,924.7943983882154,790.8003558601602,732.6983281156331,1204.7789565275593,907.4105192404637,1384.7608754390706
GENE0309,1117.9429849077696,1243.070720645053,528.4539419361231,659.0002965501335,1332.1787783920602,1104.3807101502628,638.5481431692152,878.1410429613618
GENE0310,887.7782527208759,907.1056610112548,1486.2767116953462,659.0002965501335,1298.8743089322586,669.3216425153107,806.5871282137456,607.9437989732505
GENE0311,1413.8690691480617,1276.6672266084327,726.6241701621693,757.8503410326534,1532.0055951508693,1372.109367156387,604.9403461603092,979.4650094569034
GENE0312,1117.9429849077696,772.7196371577356,759.652541533177,659.0002965501335,666.0893891960301,937.050299521435,1176.2728953117123,743.0424209673062
GENE0313,1052.1816328543714,940.7021669746346,1321.1348548403078,889.6504003426802,632.7849197362286,1003.9824637729661,1377.9196773651488,945.6903539583897
GENE0314,1348.1077170946635,604.7371073408366,957.8227697592232,494.25022241260007,1398.7877173116633,535.4573140122486,1243.4884893295246,540.3944879762226
GENE0315,920.658928747575,1075.088190828154,693.5957987911615,988.5004448252001,1532.0055951508693,1003.9824637729661,504.11695513359103,979.4650094569034
GENE0316,920.658928747575,436.7545775239375,561.4823133071309,527.2002372401067,965.8296143342436,970.5163816472005,1109.0573012939,1182.112942447987
GENE0317,1117.9429849077696,604.7371073408366,957.8227697592232,856.7003855151735,832.6117364950376,736.2538067668418,941.0183162493698,607.9437989732505
GENE0318,887.7782527208759,1041.491684864774,1023.8795125012387,889.6504003426802,1232.2653700126557,970.5163816472005,1277.0962863384304,1148.338286949473
GENE0319,953.5396047742742,974.2986729380144,957.8227697592232,560.1502520676135,799.3072670352361,568.9233961380141,1041.841707276088,1182.112942447987
GENE0320,986.4202808009732,772.7196371577356,561.4823133071309,1120.300504135227,1232.2653700126557,1003.9824637729661,1344.3118803562427,810.5917319643339
GENE0321,558.9714924538848,974.2986729380144,1255.0781120982924,1350.9506079277735,1099.0474921734497,368.1269033834209,772.9793312048395,1148.338286949473
GENE0322,1578.272449281557,1209.4742146816732,1056.9078838722462,757.8503410326534,532.871511356824,1171.3128744017936,907.4105192404637,1013.2396649554175
GENE0323,690.4941965606813,1276.6672266084327,924.7943983882154,1054.4004744802135,1232.2653700126557,937.050299521435,1478.743068391867,1384.7608754390706
GENE0324,887.7782527208759,940.7021669746346,627.5390560491462,1285.0505782727603,732.6983281156331,937.050299521435,772.9793312048395,641.7184544717644
GENE0325,1709.7951533883538,1612.6322862422307,759.652541533177,889.6504003426802,532.871511356824,803.1859710183729,739.3715341959335,641.7184544717644
GENE0326,1249.4656890145661,571.1406013774567,1486.2767116953462,955.5504299976935,899.2206754146406,702.7877246410762,772.9793312048395,1452.3101864360983
GENE0327,1052.1816328543714,571.1406013774567,1288.1064834693002,1087.3504893077202,666.0893891960301,435.05906763495193,571.3325491514031,1621.1834639286678
GENE0328,887.7782527208759,571.1406013774567,561.4823133071309,1021.4504596527069,699.3938586558317,1271.7111207790904,537.7247521424971,1148.338286949473
GENE0329,1183.704336961168,873.509155047875,1155.9929979852693,1383.9006227552802,1032.4385532538467,1271.7111207790904,941.0183162493698,1654.9581194271818
GENE0330,690.4941965606813,1075.088190828154,1155.9929979852693,691.9503113776401,1565.310064610671,1171.3128744017936,1041.841707276088,878.1410429613618
GENE0331,920.658928747575,974.2986729380144,792.6809129041847,1219.1505486177468,333.04469459801504,1807.168434791339,840.1949252226517,1283.4369089435288
GENE0332,657.6135205339822,907.1056610112548,759.652541533177,988.5004448252001,1598.6145340704722,1271.7111207790904,705.7637371870275,844.3663874628479
GENE0333,1019.3009568276723,873.509155047875,1585.3618258083693,1186.2005337902401,899.2206754146406,468.5251497607175,1277.0962863384304,945.6903539583897
GENE0334,1348.1077170946635,1310.2637325718126,759.652541533177,823.7503706876668,832.6117364950376,1606.3719420367458,336.07797008906067,776.81707646582
GENE0335,1479.63042120146,873.509155047875,924.7943983882154,1318.000593100267,1165.6564310930528,1171.3128744017936,1176.2728953117123,945.6903539583897
GENE0336,1019.3009568276723,907.1056610112548,1089.936255243254,1021.4504596527069,1198.9609005528544,468.5251497607175,705.7637371870275,675.4931099702783
GENE0337,1117.9429849077696,1243.070720645053,1420.2199689533309,626.0502817226268,832.6117364950376,803.1859710183729,672.1559401781213,1013.2396649554175
GENE0338,822.0169006674778,772.7196371577356,1222.0497407272846,1383.9006227552802,832.6117364950376,1037.4485458987317,806.5871282137456,1486.0848419346123
GENE0339,427.44878834708845,839.9126490844952,825.7092842751923,1120.300504135227,832.6117364950376,736.2538067668418,705.7637371870275,945.6903539583897
GENE0340,1249.4656890145661,1343.8602385351924,1089.936255243254,988.5004448252001,932.5251448744422,803.1859710183729,1478.743068391867,1350.9862199405566
GENE0341,1183.704336961168,974.2986729380144,594.5106846781385,823.7503706876668,1065.743022713648,468.5251497607175,1041.841707276088,1080.7889759524453
GENE0342,1117.9429849077696,1142.2812027549135,957.8227697592232,1482.7506672378004,1132.351961633251,903.5842173956695,705.7637371870275,979.4650094569034
GENE0343,920.658928747575,1142.2812027549135,1023.8795125012387,889.6504003426802,1365.4832478518617,1238.2450386533249,1075.4495042849942,1047.0143204539313
GENE0344,1315.2270410679644,739.1231311943558,1288.1064834693002,1153.2505189627334,532.871511356824,1305.177202904856,672.1559401781213,1114.5636314509593
GENE0345,1019.3009568276723,1343.8602385351924,1222.0497407272846,955.5504299976935,1165.6564310930528,1539.4397777852148,1176.2728953117123,1114.5636314509593
GENE0346,1282.3463650412652,1007.8951789013943,825.7092842751923,757.8503410326534,1165.6564310930528,1204.7789565275593,1075.4495042849942,776.81707646582
GENE0347,723.3748725873804,671.9301192675962,792.6809129041847,1021.4504596527069,1265.5698394724573,535.4573140122486,907.4105192404637,1080.7889759524453
GENE0348,1019.3009568276723,940.7021669746346,1354.1632262113155,823.7503706876668,732.6983281156331,903.5842173956695,537.7247521424971,911.9156984598757
GENE0349,460.3294643737875,1041.491684864774,990.8511411302309,757.8503410326534,832.6117364950376,1305.177202904856,941.0183162493698,911.9156984598757
GENE0350,591.852168480584,1411.053250461952,891.7660270172078,790.8003558601602,1365.4832478518617,1037.4485458987317,772.9793312048395,574.1691434747365
GENE0351,854.8975766941769,873.509155047875,1089.936255243254,1252.1005634452536,766.0027975754347,803.1859710183729,672.1559401781213,1080.7889759524453
GENE0352,1052.1816328543714,705.526625230976,759.652541533177,1021.4504596527069,766.0027975754347,1439.0415314079182,772.9793312048395,844.3663874628479
GENE0353,690.4941965606813,705.526625230976,858.7376556462001,691.9503113776401,932.5251448744422,1003.9824637729661,772.9793312048395,945.6903539583897
GENE0354,756.2555486140794,1478.2462623887116,1089.936255243254,922.6004151701868,1032.4385532538467,937.050299521435,1109.0573012939,1148.338286949473
GENE0355,1117.9429849077696,1075.088190828154,891.7660270172078,790.8003558601602,1065.743022713648,602.3894782637797,1075.4495042849942,1013.2396649554175
GENE0356,1085.0623088810705,1007.8951789013943,858.7376556462001,1054.4004744802135,1765.1368813694799,1137.8467922760283,772.9793312048395,1013.2396649554175
GENE0357,1380.9883931213626,1108.6846967915337,957.8227697592232,1219.1505486177468,799.3072670352361,1204.7789565275593,907.4105192404637,1013.2396649554175
GENE0358,1676.9144773616547,1411.053250461952,891.7660270172078,1021.4504596527069,999.1340837940451,1372.109367156387,1142.6650983028062,1418.5355309375846
GENE0359,986.4202808009732,1142.2812027549135,693.5957987911615,1153.2505189627334,766.0027975754347,1037.4485458987317,604.9403461603092,743.0424209673062
GENE0360,591.852168480584,1209.4742146816732,759.652541533177,626.0502817226268,1165.6564310930528,870.1181352699039,436.90136111577885,1823.8313969197513
GENE0361,756.2555486140794,1444.6497564253318,792.6809129041847,790.8003558601602,1298.8743089322586,1606.3719420367458,1075.4495042849942,878.1410429613618
GENE0362,2071.482589682044,974.2986729380144,627.5390560491462,1186.2005337902401,1065.743022713648,736.2538067668418,772.9793312048395,1486.0848419346123
GENE0363,1019.3009568276723,839.9126490844952,990.8511411302309,1449.8006524102937,932.5251448744422,1405.5754492821525,436.90136111577885,472.84517697919483
GENE0364,1413.8690691480617,1310.2637325718126,627.5390560491462,1087.3504893077202,1232.2653700126557,1104.3807101502628,941.0183162493698,1452.3101864360983
GENE0365,953.5396047742742,1007.8951789013943,1288.1064834693002,659.0002965501335,1765.1368813694799,1271.7111207790904,1277.0962863384304,1013.2396649554175
GENE0366,887.7782527208759,873.509155047875,726.6241701621693,922.6004151701868,666.0893891960301,535.4573140122486,772.9793312048395,1486.0848419346123
GENE0367,887.7782527208759,974.2986729380144,957.8227697592232,1087.3504893077202,899.2206754146406,1003.9824637729661,873.8027222315577,1080.7889759524453
GENE0368,657.6135205339822,1579.035780278851,1354.1632262113155,724.9003262051468,399.65363351761806,1405.5754492821525,739.3715341959335,844.3663874628479
GENE0369,920.658928747575,1444.6497564253318,858.7376556462001,757.8503410326534,699.3938586558317,937.050299521435,705.7637371870275,1215.887597946501
GENE0370,591.852168480584,503.94758945069714,957.8227697592232,1219.1505486177468,699.3938586558317,1773.7023526655735,1142.6650983028062,1148.338286949473
GENE0371,690.4941965606813,470.3510834873173,1056.9078838722462,1449.8006524102937,1198.9609005528544,870.1181352699039,1075.4495042849942,844.3663874628479
GENE0372,1413.8690691480617,1108.6846967915337,693.5957987911615,1021.4504596527069,1432.0921867714646,970.5163816472005,1008.2339102671821,878.1410429613618
GENE0373,690.4941965606813,772.7196371577356,528.4539419361231,1219.1505486177468,1631.9190035302738,1137.8467922760283,806.5871282137456,1047.0143204539313
GENE0374,920.658928747575,1343.8602385351924,891.7660270172078,1087.3504893077202,632.7849197362286,836.6520531441384,1377.9196773651488,1249.6622534450148
GENE0375,920.658928747575,1075.088190828154,990.8511411302309,1186.2005337902401,1065.743022713648,870.1181352699039,436.90136111577885,911.9156984598757
GENE0376,1019.3009568276723,1343.8602385351924,759.652541533177,1186.2005337902401,1198.9609005528544,602.3894782637797,1344.3118803562427,878.1410429613618
GENE0377,756.2555486140794,537.544095414077,924.7943983882154,955.5504299976935,1565.310064610671,1104.3807101502628,1008.2339102671821,1013.2396649554175
GENE0378,657.6135205339822,1041.491684864774,594.5106846781385,922.6004151701868,965.8296143342436,736.2538067668418,907.4105192404637,1013.2396649554175
GENE0379,526.0908164271857,1142.2812027549135,1255.0781120982924,1153.2505189627334,799.3072670352361,1271.7111207790904,907.4105192404637,979.4650094569034
GENE0380,854.8975766941769,1310.2637325718126,1222.0497407272846,757.8503410326534,566.1759808166255,1003.9824637729661,1377.9196773651488,945.6903539583897
GENE0381,1216.5850129878672,1007.8951789013943,759.652541533177,1087.3504893077202,732.6983281156331,769.7198888926074,1075.4495042849942,641.7184544717644
GENE0382,1315.2270410679644,1579.035780278851,1056.9078838722462,659.0002965501335,432.95810297741957,736.2538067668418,840.1949252226517,607.9437989732505
GENE0383,1117.9429849077696,806.3161431211154,792.6809129041847,856.7003855151735,1165.6564310930528,568.9233961380141,604.9403461603092,743.0424209673062
