gene,S1,S2,S3,S4,S5,S6,S7,S8
GENE0197,4.655939101419404,4.836366547574954,4.294597489420315,5.169737160003742,4.940766742431895,4.571905501639238,5.684088686916047,4.641411692521871
GENE0198,4.710319929740703,5.263588332864416,4.97212473004853,4.661196669185406,5.234415095849825,4.741767138098671,5.627518055778994,5.2069758062486535
GENE0199,4.955160388082821,4.733330665029202,4.67277395886524,4.661196669185406,5.445869166165198,4.6873388512905265,4.9380636844244945,5.6413607214257
GENE0200,4.955160388082821,5.335709903150681,4.926350328703255,5.352468049850123,5.1158020489580025,4.571905501639238,4.791280234799375,5.126809393571954
GENE0201,4.813293356424279,5.187670744777204,4.727180360474143,4.960458557808636,5.1158020489580025,4.37934188887135,5.02822871895729,4.904429108190366
GENE0202,4.655939101419404,5.370462221084334,5.293871224402915,4.818573323053264,5.1158020489580025,4.98680042579271,5.656080632932089,3.90451405701605
GENE0203,5.042536806051742,5.107535233600744,4.142755738562914,4.209270601307601,5.1158020489580025,4.794216453200796,5.1932330442287515,5.2069758062486535
GENE0204,4.862148923818812,4.836366547574954,4.431968992176349,4.283162346774976,4.844582443547329,4.510529751210831,4.627853343278305,5.6699288741712115
GENE0205,3.9566287923230425,4.300663595168133,5.329477415784538,4.818573323053264,5.30839733137303,4.571905501639238,4.9838504748106,4.697991300098621
GENE0206,4.862148923818812,4.733330665029202,4.364917664964498,5.419537450307451,5.30839733137303,4.794216453200796,5.656080632932089,4.697991300098621
GENE0207,4.9094040896842,4.678915008894761,5.398157200919099,5.483626886363473,4.630534555926497,5.116046778285052,5.071282499313819,4.582522250978363
GENE0208,5.202855911541418,4.622366177843771,4.0603884773474475,5.004813489632341,4.986556377530682,5.344258531779352,4.738834988361551,4.085066315148885
GENE0209,5.65503493716042,5.022685395249591,5.293871224402915,4.661196669185406,5.378770060373359,5.196195986680948,4.9380636844244945,4.641411692521871
GENE0210,5.276794622688325,5.370462221084334,4.4960419253954695,3.96175114966625,5.445869166165198,4.9410105343881785,4.9838504748106,4.951732082600742
GENE0211,4.710319929740703,4.678915008894761,5.181455395119347,5.047845328166196,4.741524561154143,4.741767138098671,4.738834988361551,4.245515207534169
GENE0212,4.999509987003452,5.226128848719932,4.8790758540885895,4.767998206765472,4.893476018984587,5.272125867597083,5.02822871895729,4.904429108190366
GENE0213,4.415259648476122,5.532676509304136,4.926350328703255,4.604676790055911,5.1564329679311305,5.308642968841128,4.9838504748106,5.2069758062486535
GENE0214,4.415259648476122,4.785768251243891,5.43130870592744,4.131389008540162,4.844582443547329,4.157058080612325,5.153717266289059,5.0419249090717475
GENE0215,4.540612522966336,4.785768251243891,5.398157200919099,5.0896307272595696,5.1564329679311305,4.794216453200796,4.568987591332684,5.167449355400231
GENE0216,5.124922141202668,4.9783126359631975,4.557389847535816,4.767998206765472,4.986556377530682,4.8937195375535305,4.9380636844244945,4.997533203114158
GENE0217,4.126227610848135,4.066397293624819,5.2199088765499875,5.169737160003742,5.5410061718472745,4.9410105343881785,4.9380636844244945,4.582522250978363
GENE0218,4.655939101419404,5.226128848719932,4.727180360474143,4.867435362246952,4.986556377530682,4.8937195375535305,4.627853343278305,4.697991300098621
GENE0219,4.9094040896842,4.785768251243891,5.0595341617502845,4.420477861770141,4.940766742431895,4.794216453200796,5.790980859779149,5.084991359523839
GENE0220,4.762725173701303,5.065734013255348,4.431968992176349,4.604676790055911,5.073993589608274,4.630776379619578,5.153717266289059,4.085066315148885
GENE0221,5.202855911541418,4.148785771055119,4.727180360474143,4.661196669185406,4.446186024424906,5.308642968841128,4.627853343278305,4.85552243706254
GENE0222,4.999509987003452,4.678915008894761,4.616235122172207,5.544989937092212,4.571664101631313,4.157058080612325,5.02822871895729,5.697942289329329
GENE0223,5.0843174722362185,4.563510076606861,5.293871224402915,5.352468049850123,4.308745863976801,4.446426461562308,4.37644228435981,4.457001022279954
GENE0224,4.762725173701303,4.733330665029202,5.293871224402915,5.0896307272595696,5.1564329679311305,5.893491392551436,4.071775488293686,4.457001022279954
GENE0225,3.9566287923230425,4.836366547574954,5.101329920992709,5.004813489632341,5.195950864651878,5.687075616663485,4.306092862924369,4.582522250978363
GENE0226,4.813293356424279,4.733330665029202,4.220673335662002,5.419537450307451,4.156820210788235,4.571905501639238,5.269158661025361,4.904429108190366
GENE0227,5.0843174722362185,4.370999232873026,5.181455395119347,4.767998206765472,4.571664101631313,5.031181583077421,4.568987591332684,4.951732082600742
GENE0228,3.9566287923230425,4.502150387154456,4.364917664964498,4.818573323053264,5.030937294038822,4.571905501639238,4.627853343278305,4.997533203114158
GENE0229,4.710319929740703,4.885250222617076,5.672215196103843,4.767998206765472,4.844582443547329,4.741767138098671,4.841885663310561,5.167449355400231
GENE0230,4.204092760607679,5.107535233600744,4.67277395886524,4.604676790055911,4.571664101631313,4.794216453200796,5.071282499313819,4.641411692521871
GENE0231,4.655939101419404,4.300663595168133,5.495410328393112,5.208181871893761,4.893476018984587,5.308642968841128,4.738834988361551,5.084991359523839
GENE0232,4.813293356424279,5.148159315595131,5.829698657692447,5.169737160003742,5.073993589608274,5.272125867597083,5.02822871895729,5.167449355400231
GENE0233,4.599427881720111,4.836366547574954,3.973032389984643,4.420477861770141,5.658819393718125,4.9410105343881785,4.9838504748106,4.804899502578599
GENE0234,5.381049264298631,5.30009974853031,4.220673335662002,5.130239866419311,4.379102001914317,5.116046778285052,5.269158661025361,5.126809393571954
GENE0235,4.862148923818812,3.786573544124002,5.016491335644036,5.419537450307451,4.940766742431895,4.510529751210831,5.269158661025361,4.752435453750739
GENE0236,4.762725173701303,5.187670744777204,4.616235122172207,4.715585516225304,5.195950864651878,5.031181583077421,5.113088587133375,4.641411692521871
GENE0237,4.34824716138221,4.836366547574954,4.616235122172207,4.545852051173576,5.344012739256574,4.8937195375535305,4.841885663310561,4.521126323158798
GENE0238,5.276794622688325,5.107535233600744,5.329477415784538,4.767998206765472,5.195950864651878,5.379016000568944,3.9843742588225886,4.997533203114158
GENE0239,3.764402984082412,4.502150387154456,4.364917664964498,4.767998206765472,4.986556377530682,4.571905501639238,5.341287476992671,3.804990518603349
GENE0240,5.042536806051742,5.148159315595131,3.8800439637836677,5.208181871893761,4.630534555926497,4.741767138098671,4.568987591332684,4.752435453750739
GENE0241,4.415259648476122,4.563510076606861,5.257363975125557,4.604676790055911,4.687096636491452,5.478529945615406,4.627853343278305,5.126809393571954
GENE0242,4.479297115108977,5.370462221084334,5.0595341617502845,4.420477861770141,5.30839733137303,4.308985145761764,5.914338733593383,4.752435453750739
GENE0243,4.655939101419404,5.187670744777204,4.431968992176349,5.130239866419311,4.446186024424906,4.630776379619578,5.305673790071932,4.904429108190366
GENE0244,4.762725173701303,4.733330665029202,4.67277395886524,3.6627870582851254,4.630534555926497,4.9410105343881785,5.02822871895729,5.31944536948121
GENE0245,4.862148923818812,4.148785771055119,5.101329920992709,5.544989937092212,4.844582443547329,4.308985145761764,5.071282499313819,4.85552243706254
GENE0246,5.202855911541418,4.93253168414379,5.463715507159157,3.6627870582851254,5.234415095849825,5.196195986680948,4.627853343278305,4.521126323158798
GENE0247,4.27796970485073,4.563510076606861,5.293871224402915,4.9146965827886735,4.630534555926497,4.9410105343881785,5.475552220348767,4.319509082507297
GENE0248,5.509280285323319,4.93253168414379,5.364225959124714,5.0896307272595696,5.1564329679311305,5.031181583077421,5.269158661025361,5.423777584096099
GENE0249,4.813293356424279,4.733330665029202,4.97212473004853,5.282127995293632,4.510288811714913,5.156677899061934,4.443520200664108,4.389892342612673
GENE0250,4.762725173701303,5.226128848719932,5.0595341617502845,5.004813489632341,4.844582443547329,4.510529751210831,4.37644228435981,4.697991300098621
GENE0251,4.710319929740703,5.187670744777204,4.616235122172207,5.047845328166196,4.308745863976801,4.571905501639238,4.232136387331898,4.752435453750739
GENE0252,4.9094040896842,5.187670744777204,4.779609352778587,3.96175114966625,5.6011150552543985,4.844825669880858,5.113088587133375,4.521126323158798
GENE0253,5.202855911541418,5.263588332864416,4.830199647517334,4.545852051173576,5.234415095849825,4.741767138098671,4.568987591332684,4.521126323158798
GENE0254,4.813293356424279,5.065734013255348,5.016491335644036,5.483626886363473,5.445869166165198,5.031181583077421,4.791280234799375,4.997533203114158
GENE0255,5.042536806051742,5.187670744777204,3.433288658774505,4.960458557808636,4.986556377530682,4.794216453200796,4.568987591332684,4.521126323158798
GENE0256,5.202855911541418,5.107535233600744,4.431968992176349,5.3177266676728046,5.630255709634494,5.031181583077421,4.890775995270107,4.521126323158798
GENE0257,4.479297115108977,4.885250222617076,4.220673335662002,4.049061981381861,3.986992003821395,5.074238105264105,5.269158661025361,4.904429108190366
GENE0258,4.710319929740703,4.885250222617076,4.4960419253954695,5.352468049850123,5.1564329679311305,4.9410105343881785,5.568638338593742,4.697991300098621
GENE0259,5.598487586246314,4.885250222617076,5.0595341617502845,5.419537450307451,5.940541853770802,5.379016000568944,4.9380636844244945,5.126809393571954
GENE0260,5.598487586246314,4.370999232873026,4.727180360474143,4.209270601307601,4.687096636491452,5.031181583077421,4.738834988361551,4.951732082600742
GENE0261,4.599427881720111,4.93253168414379,4.616235122172207,4.604676790055911,4.630534555926497,4.6873388512905265,4.306092862924369,4.951732082600742
GENE0262,4.540612522966336,5.065734013255348,5.0595341617502845,4.960458557808636,5.030937294038822,3.9872281089055925,5.071282499313819,4.457001022279954
GENE0263,5.0843174722362185,4.300663595168133,4.431968992176349,5.282127995293632,5.1564329679311305,4.741767138098671,4.9838504748106,5.0419249090717475
GENE0264,4.540612522966336,5.335709903150681,4.364917664964498,4.960458557808636,4.893476018984587,4.571905501639238,4.890775995270107,5.489363291524712
GENE0265,4.599427881720111,5.532676509304136,4.431968992176349,5.660400816700829,4.986556377530682,5.344258531779352,5.02822871895729,5.355067725200534
GENE0266,4.655939101419404,5.563040158496131,4.557389847535816,4.353453196945736,4.510288811714913,4.9410105343881785,4.568987591332684,4.752435453750739
GENE0267,3.9566287923230425,5.263588332864416,5.293871224402915,5.0896307272595696,5.1158020489580025,4.446426461562308,4.37644228435981,5.552096636856643
GENE0268,5.787405893489643,4.370999232873026,4.779609352778587,4.960458557808636,4.7939735399695005,4.510529751210831,4.9838504748106,4.804899502578599
GENE0269,5.164415206025786,4.93253168414379,4.727180360474143,5.51463463626649,4.893476018984587,5.659066402418839,4.684411083064853,4.521126323158798
GENE0270,5.539633088408977,4.502150387154456,5.257363975125557,4.484526448610328,4.986556377530682,5.031181583077421,4.443520200664108,4.85552243706254
GENE0271,5.787405893489643,4.885250222617076,4.97212473004853,4.818573323053264,4.741524561154143,5.379016000568944,5.305673790071932,5.084991359523839
GENE0272,4.999509987003452,5.187670744777204,4.4960419253954695,4.484526448610328,5.271880393133235,4.37934188887135,5.071282499313819,5.423777584096099
GENE0273,5.414191273311891,4.785768251243891,4.616235122172207,5.245628650367209,4.893476018984587,5.446115381573579,5.5382721213399435,4.697991300098621
GENE0274,5.4782751416854145,4.226722353184883,4.8790758540885895,4.661196669185406,5.271880393133235,4.98680042579271,4.791280234799375,4.752435453750739
GENE0275,4.955160388082821,4.226722353184883,4.294597489420315,5.245628650367209,4.940766742431895,5.446115381573579,4.568987591332684,5.167449355400231
GENE0276,4.540612522966336,4.733330665029202,4.830199647517334,5.169737160003742,5.234415095849825,5.234660398732416,4.507617412476637,5.2829211271585805
GENE0277,4.999509987003452,4.885250222617076,4.727180360474143,4.715585516225304,4.687096636491452,4.844825669880858,4.791280234799375,5.423777584096099
GENE0278,5.124922141202668,5.404397061982746,4.8790758540885895,4.131389008540162,4.844582443547329,5.031181583077421,4.841885663310561,5.084991359523839
GENE0279,5.0843174722362185,4.785768251243891,4.616235122172207,5.169737160003742,4.844582443547329,5.446115381573579,4.841885663310561,4.319509082507297
GENE0280,5.627038295149406,5.759377552558545,4.142755738562914,5.047845328166196,5.195950864651878,5.379016000568944,4.684411083064853,4.804899502578599
GENE0281,4.479297115108977,5.437552002565994,4.830199647517334,5.51463463626649,5.509985725560081,5.478529945615406,4.627853343278305,4.997533203114158
GENE0282,4.655939101419404,4.885250222617076,4.779609352778587,4.131389008540162,5.030937294038822,4.741767138098671,5.153717266289059,4.85552243706254
GENE0283,4.415259648476122,4.785768251243891,4.926350328703255,4.604676790055911,4.308745863976801,5.074238105264105,5.305673790071932,4.904429108190366
GENE0284,5.347127970405678,4.9783126359631975,3.6738908355722684,5.208181871893761,4.893476018984587,5.156677899061934,5.02822871895729,4.697991300098621
GENE0285,5.0843174722362185,4.785768251243891,4.8790758540885895,4.604676790055911,4.940766742431895,4.37934188887135,5.02822871895729,4.641411692521871
GENE0286,5.042536806051742,4.733330665029202,4.830199647517334,4.604676790055911,4.510288811714913,4.446426461562308,3.7918787985334745,5.4569431009983385
GENE0287,4.34824716138221,4.502150387154456,5.495410328393112,5.169737160003742,4.630534555926497,4.9410105343881785,4.684411083064853,4.85552243706254
GENE0288,5.164415206025786,4.836366547574954,4.294597489420315,4.818573323053264,4.687096636491452,4.741767138098671,4.568987591332684,5.2829211271585805
GENE0289,4.9094040896842,5.437552002565994,3.8800439637836677,5.0896307272595696,4.446186024424906,4.741767138098671,5.2316952681292035,5.6699288741712115
GENE0290,4.655939101419404,5.022685395249591,5.329477415784538,4.661196669185406,5.030937294038822,4.8937195375535305,4.37644228435981,4.582522250978363
GENE0291,3.9566287923230425,4.733330665029202,5.364225959124714,4.484526448610328,4.234781965277941,4.37934188887135,5.02822871895729,4.85552243706254
GENE0292,4.540612522966336,5.226128848719932,4.616235122172207,4.867435362246952,5.234415095849825,5.272125867597083,3.9843742588225886,4.641411692521871
GENE0293,3.863715062288914,5.148159315595131,4.8790758540885895,5.047845328166196,5.30839733137303,5.116046778285052,5.409981207702571,3.90451405701605
GENE0294,4.710319929740703,4.9783126359631975,5.141948845127983,5.483626886363473,4.940766742431895,5.308642968841128,4.9838504748106,4.582522250978363
GENE0295,4.34824716138221,4.622366177843771,5.364225959124714,4.484526448610328,5.1158020489580025,4.6873388512905265,4.738834988361551,5.126809393571954
GENE0296,5.164415206025786,4.785768251243891,5.2199088765499875,5.047845328166196,5.30839733137303,4.794216453200796,4.443520200664108,4.389892342612673
GENE0297,5.539633088408977,4.563510076606861,4.0603884773474475,5.047845328166196,5.412709671817175,4.741767138098671,4.9838504748106,4.521126323158798
GENE0298,4.34824716138221,4.678915008894761,4.926350328703255,5.245628650367209,4.741524561154143,4.98680042579271,5.2316952681292035,5.084991359523839
GENE0299,4.27796970485073,4.563510076606861,4.557389847535816,5.51463463626649,4.687096636491452,4.741767138098671,5.656080632932089,5.804853992412894
GENE0300,4.862148923818812,4.563510076606861,4.431968992176349,3.6627870582851254,5.030937294038822,5.478529945615406,4.627853343278305,4.904429108190366
GENE0301,4.599427881720111,5.065734013255348,4.431968992176349,4.9146965827886735,4.741524561154143,3.572475661281839,4.738834988361551,4.641411692521871
GENE0302,5.414191273311891,4.4380646177371625,5.293871224402915,5.0896307272595696,5.445869166165198,4.98680042579271,5.1932330442287515,4.457001022279954
GENE0303,5.539633088408977,4.148785771055119,4.8790758540885895,4.545852051173576,4.571664101631313,4.794216453200796,4.154182880250675,4.951732082600742
GENE0304,4.999509987003452,5.263588332864416,4.830199647517334,5.0896307272595696,5.1158020489580025,4.9410105343881785,4.568987591332684,4.85552243706254
GENE0305,5.347127970405678,5.370462221084334,4.727180360474143,4.867435362246952,4.379102001914317,4.8937195375535305,4.9380636844244945,5.167449355400231
GENE0306,5.042536806051742,5.263588332864416,3.8800439637836677,4.283162346774976,5.271880393133235,5.446115381573579,4.507617412476637,4.804899502578599
GENE0307,3.863715062288914,4.785768251243891,4.8790758540885895,5.208181871893761,5.030937294038822,4.794216453200796,4.841885663310561,5.084991359523839
GENE0308,5.4782751416854145,4.502150387154456,4.830199647517334,4.604676790055911,4.510288811714913,5.196195986680948,4.791280234799375,5.3898316633488
GENE0309,5.0843174722362185,5.226128848719932,4.0603884773474475,4.353453196945736,5.344012739256574,5.074238105264105,4.306092862924369,4.752435453750739
GENE0310,4.762725173701303,4.785768251243891,5.495410328393112,4.353453196945736,5.30839733137303,4.37934188887135,4.627853343278305,4.245515207534169
GENE0311,5.414191273311891,5.263588332864416,4.4960419253954695,4.545852051173576,5.5410061718472745,5.379016000568944,4.232136387331898,4.904429108190366
GENE0312,5.0843174722362185,4.563510076606861,4.557389847535816,4.353453196945736,4.379102001914317,4.844825669880858,5.153717266289059,4.521126323158798
GENE0313,4.999509987003452,4.836366547574954,5.329477415784538,4.767998206765472,4.308745863976801,4.9410105343881785,5.376043159076494,4.85552243706254
GENE0314,5.347127970405678,4.226722353184883,4.8790758540885895,3.96175114966625,5.412709671817175,4.074640641075659,5.2316952681292035,4.085066315148885
GENE0315,4.813293356424279,5.022685395249591,4.431968992176349,4.9146965827886735,5.5410061718472745,4.9410105343881785,3.9843742588225886,4.904429108190366
GENE0316,4.813293356424279,3.786573544124002,4.142755738562914,4.049061981381861,4.893476018984587,4.8937195375535305,5.071282499313819,5.167449355400231
GENE0317,5.0843174722362185,4.226722353184883,4.8790758540885895,4.715585516225304,4.687096636491452,4.510529751210831,4.841885663310561,4.245515207534169
GENE0318,4.762725173701303,4.9783126359631975,4.97212473004853,4.767998206765472,5.234415095849825,4.8937195375535305,5.269158661025361,5.126809393571954
GENE0319,4.862148923818812,4.885250222617076,4.8790758540885895,4.131389008540162,4.630534555926497,4.157058080612325,4.9838504748106,5.167449355400231
GENE0320,4.9094040896842,4.563510076606861,4.142755738562914,5.0896307272595696,5.234415095849825,4.9410105343881785,5.341287476992671,4.641411692521871
GENE0321,4.126227610848135,4.885250222617076,5.257363975125557,5.352468049850123,5.073993589608274,3.572475661281839,4.568987591332684,5.126809393571954
GENE0322,5.569360436417568,5.187670744777204,5.016491335644036,4.545852051173576,4.07440360174663,5.156677899061934,4.791280234799375,4.951732082600742
GENE0323,4.415259648476122,5.263588332864416,4.830199647517334,5.004813489632341,5.234415095849825,4.844825669880858,5.475552220348767,5.3898316633488
GENE0324,4.762725173701303,4.836366547574954,4.294597489420315,5.282127995293632,4.510288811714913,4.844825669880858,4.568987591332684,4.319509082507297
GENE0325,5.682498608431662,5.592777910130737,4.557389847535816,4.767998206765472,4.07440360174663,4.630776379619578,4.507617412476637,4.319509082507297
GENE0326,5.240298888934158,4.148785771055119,5.495410328393112,4.867435362246952,4.7939735399695005,4.446426461562308,4.568987591332684,5.4569431009983385
GENE0327,4.999509987003452,4.148785771055119,5.293871224402915,5.047845328166196,4.379102001914317,3.794705202854785,4.154182880250675,5.6122154160106374
GENE0328,4.762725173701303,4.148785771055119,4.142755738562914,4.960458557808636,4.446186024424906,5.272125867597083,4.071775488293686,5.126809393571954
GENE0329,5.164415206025786,4.733330665029202,5.141948845127983,5.386392463369865,4.986556377530682,5.272125867597083,4.841885663310561,5.6413607214257
GENE0330,4.415259648476122,5.022685395249591,5.141948845127983,4.420477861770141,5.571373640252535,5.156677899061934,4.9838504748106,4.752435453750739
GENE0331,4.813293356424279,4.885250222617076,4.616235122172207,5.208181871893761,3.4468195322465345,5.76798125241322,4.684411083064853,5.2829211271585805
GENE0332,4.34824716138221,4.785768251243891,4.557389847535816,4.9146965827886735,5.6011150552543985,5.272125867597083,4.443520200664108,4.697991300098621
GENE0333,4.955160388082821,4.733330665029202,5.586519538262887,5.169737160003742,4.7939735399695005,3.8941757193510105,5.269158661025361,4.85552243706254
GENE0334,5.347127970405678,5.30009974853031,4.557389847535816,4.661196669185406,4.687096636491452,5.6013618604236965,3.444281879780804,4.582522250978363
GENE0335,5.4782751416854145,4.733330665029202,4.830199647517334,5.3177266676728046,5.1564329679311305,5.156677899061934,5.153717266289059,4.85552243706254
GENE0336,4.955160388082821,4.785768251243891,5.0595341617502845,4.960458557808636,5.195950864651878,3.8941757193510105,4.443520200664108,4.389892342612673
GENE0337,5.0843174722362185,5.226128848719932,5.43130870592744,4.283162346774976,4.687096636491452,4.630776379619578,4.37644228435981,4.951732082600742
GENE0338,4.655939101419404,4.563510076606861,5.2199088765499875,5.386392463369865,4.687096636491452,4.98680042579271,4.627853343278305,5.489363291524712
GENE0339,3.764402984082412,4.678915008894761,4.67277395886524,5.0896307272595696,4.687096636491452,4.510529751210831,4.443520200664108,4.85552243706254
GENE0340,5.240298888934158,5.335709903150681,5.0595341617502845,4.9146965827886735,4.844582443547329,4.630776379619578,5.475552220348767,5.355067725200534
GENE0341,5.164415206025786,4.885250222617076,4.220673335662002,4.661196669185406,5.030937294038822,3.8941757193510105,4.9838504748106,5.0419249090717475
GENE0342,5.0843174722362185,5.107535233600744,4.8790758540885895,5.483626886363473,5.1158020489580025,4.794216453200796,4.443520200664108,4.904429108190366
GENE0343,4.813293356424279,5.107535233600744,4.97212473004853,4.767998206765472,5.378770060373359,5.234660398732416,5.02822871895729,4.997533203114158
GENE0344,5.312389859918334,4.502150387154456,5.293871224402915,5.130239866419311,4.07440360174663,5.308642968841128,4.37644228435981,5.084991359523839
GENE0345,4.955160388082821,5.335709903150681,5.2199088765499875,4.867435362246952,5.1564329679311305,5.541252756166863,5.153717266289059,5.084991359523839
GENE0346,5.276794622688325,4.93253168414379,4.67277395886524,4.545852051173576,5.1564329679311305,5.196195986680948,5.02822871895729,4.582522250978363
GENE0347,4.479297115108977,4.370999232873026,4.616235122172207,4.960458557808636,5.271880393133235,4.074640641075659,4.791280234799375,5.0419249090717475
GENE0348,4.955160388082821,4.836366547574954,5.364225959124714,4.661196669185406,4.510288811714913,4.794216453200796,4.071775488293686,4.804899502578599
GENE0349,3.863715062288914,4.9783126359631975,4.926350328703255,4.545852051173576,4.687096636491452,5.308642968841128,4.841885663310561,4.804899502578599
GENE0350,4.204092760607679,5.404397061982746,4.779609352778587,4.604676790055911,5.378770060373359,4.98680042579271,4.568987591332684,4.167520147130386
GENE0351,4.710319929740703,4.733330665029202,5.0595341617502845,5.245628650367209,4.571664101631313,4.630776379619578,4.37644228435981,5.0419249090717475
GENE0352,4.999509987003452,4.4380646177371625,4.557389847535816,4.960458557808636,4.571664101631313,5.446115381573579,4.568987591332684,4.697991300098621
GENE0353,4.415259648476122,4.4380646177371625,4.727180360474143,4.420477861770141,4.844582443547329,4.9410105343881785,4.568987591332684,4.85552243706254
GENE0354,4.540612522966336,5.469962086741102,5.0595341617502845,4.818573323053264,4.986556377530682,4.844825669880858,5.071282499313819,5.126809393571954
GENE0355,5.0843174722362185,5.022685395249591,4.779609352778587,4.604676790055911,5.030937294038822,4.23502057822061,5.02822871895729,4.951732082600742
GENE0356,5.042536806051742,4.93253168414379,4.727180360474143,5.004813489632341,5.741266364598186,5.116046778285052,4.568987591332684,4.951732082600742
GENE0357,5.381049264298631,5.065734013255348,4.8790758540885895,5.208181871893761,4.630534555926497,5.196195986680948,4.791280234799375,4.951732082600742
GENE0358,5.65503493716042,5.404397061982746,4.779609352778587,4.960458557808636,4.940766742431895,5.379016000568944,5.113088587133375,5.423777584096099
GENE0359,4.9094040896842,5.107535233600744,4.431968992176349,5.130239866419311,4.571664101631313,4.98680042579271,4.232136387331898,4.521126323158798
GENE0360,4.204092760607679,5.187670744777204,4.557389847535816,4.283162346774976,5.1564329679311305,4.741767138098671,3.7918787985334745,5.778859611350321
GENE0361,4.540612522966336,5.437552002565994,4.616235122172207,4.604676790055911,5.30839733137303,5.6013618604236965,5.02822871895729,4.752435453750739
GENE0362,5.9544256251178,4.885250222617076,4.294597489420315,5.169737160003742,5.030937294038822,4.510529751210831,4.568987591332684,5.489363291524712
GENE0363,4.955160388082821,4.678915008894761,4.926350328703255,5.451938023003262,4.844582443547329,5.412955752818594,3.7918787985334745,3.90451405701605
GENE0364,5.414191273311891,5.30009974853031,4.294597489420315,5.047845328166196,5.234415095849825,5.074238105264105,4.841885663310561,5.4569431009983385
GENE0365,4.862148923818812,4.93253168414379,5.293871224402915,4.353453196945736,5.741266364598186,5.272125867597083,5.269158661025361,4.951732082600742
GENE0366,4.762725173701303,4.733330665029202,4.4960419253954695,4.818573323053264,4.379102001914317,4.074640641075659,4.568987591332684,5.489363291524712
GENE0367,4.762725173701303,4.885250222617076,4.8790758540885895,5.047845328166196,4.7939735399695005,4.9410105343881785,4.738834988361551,5.0419249090717475
GENE0368,4.34824716138221,5.563040158496131,5.364225959124714,4.484526448610328,3.6876327358939625,5.412955752818594,4.507617412476637,4.697991300098621
GENE0369,4.813293356424279,5.437552002565994,4.727180360474143,4.545852051173576,4.446186024424906,4.844825669880858,4.443520200664108,5.2069758062486535
GENE0370,4.204092760607679,3.9790173409834124,4.8790758540885895,5.208181871893761,4.446186024424906,5.741513650332786,5.113088587133375,5.126809393571954
GENE0371,4.415259648476122,3.8860018712586775,5.016491335644036,5.451938023003262,5.195950864651878,4.741767138098671,5.02822871895729,4.697991300098621
GENE0372,5.414191273311891,5.065734013255348,4.431968992176349,4.960458557808636,5.445869166165198,4.8937195375535305,4.9380636844244945,4.752435453750739
GENE0373,4.415259648476122,4.563510076606861,4.0603884773474475,5.208181871893761,5.630255709634494,5.116046778285052,4.627853343278305,4.997533203114158
GENE0374,4.813293356424279,5.335709903150681,4.779609352778587,5.047845328166196,4.308745863976801,4.6873388512905265,5.376043159076494,5.2454481414247445
GENE0375,4.813293356424279,5.022685395249591,4.926350328703255,5.169737160003742,5.030937294038822,4.741767138098671,3.7918787985334745,4.804899502578599
GENE0376,4.955160388082821,5.335709903150681,4.557389847535816,5.169737160003742,5.195950864651878,4.23502057822061,5.341287476992671,4.752435453750739
GENE0377,4.540612522966336,4.066397293624819,4.830199647517334,4.867435362246952,5.571373640252535,5.074238105264105,4.9380636844244945,4.951732082600742
GENE0378,4.34824716138221,4.9783126359631975,4.220673335662002,4.818573323053264,4.893476018984587,4.510529751210831,4.791280234799375,4.951732082600742
GENE0379,4.043918957686152,5.107535233600744,5.257363975125557,5.130239866419311,4.630534555926497,5.272125867597083,4.791280234799375,4.904429108190366
GENE0380,4.710319929740703,5.30009974853031,5.2199088765499875,4.545852051173576,4.156820210788235,4.9410105343881785,5.376043159076494,4.85552243706254
GENE0381,5.202855911541418,4.93253168414379,4.557389847535816,5.047845328166196,4.510288811714913,4.571905501639238,5.02822871895729,4.319509082507297
GENE0382,5.312389859918334,5.563040158496131,5.016491335644036,4.353453196945736,3.7944713663771354,4.510529751210831,4.684411083064853,4.245515207534169
GENE0383,5.0843174722362185,4.622366177843771,4.616235122172207,4.715585516225304,5.1564329679311305,4.157058080612325,4.232136387331898,4.521126323158798
GENE0384,4.813293356424279,4.836366547574954,5.016491335644036,4.420477861770141,5.1564329679311305,5.031181583077421,4.443520200664108,5.2829211271585805
GENE0385,5.347127970405678,4.733330665029202,5.101329920992709,4.715585516225304,5.30839733137303,5.234660398732416,4.507617412476637,5.2454481414247445
GENE0386,5.042536806051742,5.065734013255348,4.616235122172207,4.867435362246952,5.234415095849825,5.234660398732416,4.890775995270107,4.457001022279954
GENE0387,4.599427881720111,5.107535233600744,4.616235122172207,4.484526448610328,4.571664101631313,5.571620337297037,4.154182880250675,4.804899502578599
GENE0388,5.861365216567911,4.836366547574954,4.431968992176349,5.282127995293632,5.073993589608274,5.869247713469783,4.37644228435981,5.0419249090717475
GENE0389,4.599427881720111,4.066397293624819,4.67277395886524,5.3177266676728046,4.510288811714913,3.8941757193510105,4.9380636844244945,4.245515207534169
GENE0390,4.9094040896842,5.501660048237291,4.830199647517334,5.130239866419311,4.571664101631313,4.8937195375535305,4.738834988361551,4.319509082507297
GENE0391,4.599427881720111,5.187670744777204,5.257363975125557,5.3177266676728046,4.571664101631313,4.741767138098671,3.9843742588225886,5.355067725200534
GENE0392,5.347127970405678,4.563510076606861,4.830199647517334,4.818573323053264,4.893476018984587,4.8937195375535305,5.2316952681292035,5.084991359523839
